"anno","provincia","mese","macro_tipologia","macro_provenienza","provenienza","arrivi","presenze"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Complementari","Stranieri","Cina","4","15"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Corea del Sud","1","1"
"2021","Provincia di Nuoro","9","Alberghiero","Stranieri","Corea del Sud","2","8"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Giappone","1","2"
"2021","Provincia di Nuoro","9","Alberghiero","Stranieri","Giappone","11","39"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Altri Paesi Asia Occidentale","1","5"
"2021","Provincia di Nuoro","9","Alberghiero","Stranieri","Altri Paesi Asia Occidentale","9","33"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Altri Paesi dell'Asia","6","9"
"2021","Provincia di Nuoro","9","Alberghiero","Stranieri","Altri Paesi dell'Asia","24","83"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi dell'Asia","6","23"
"2021","Provincia di Nuoro","9","Alberghiero","Stranieri","Australia","35","162"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Australia","6","29"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Complementari","Stranieri","Australia","24","55"
"2021","Provincia di Nuoro","9","Alberghiero","Stranieri","Nuova Zelanda","6","15"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Complementari","Stranieri","Nuova Zelanda","2","11"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Nuova Zelanda","1","1"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Complementari","Italiani","Piemonte","643","4929"
"2021","Provincia di Nuoro","9","Alberghiero","Italiani","Piemonte","1919","14697"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Piemonte","185","1204"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Valle d'Aosta","10","75"
"2021","Provincia di Nuoro","9","Alberghiero","Italiani","Valle d'Aosta","124","849"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Complementari","Italiani","Valle d'Aosta","67","597"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Lombardia","418","2447"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Complementari","Italiani","Lombardia","1010","6792"
"2021","Provincia di Nuoro","9","Alberghiero","Italiani","Lombardia","4573","36536"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Complementari","Italiani","Veneto","470","2418"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Veneto","161","790"
"2021","Provincia di Nuoro","9","Alberghiero","Italiani","Veneto","1232","7000"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Friuli-Venezia Giulia","28","185"
"2021","Provincia di Nuoro","9","Alberghiero","Italiani","Friuli-Venezia Giulia","320","1780"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Complementari","Italiani","Friuli-Venezia Giulia","113","464"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Liguria","101","621"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Complementari","Italiani","Liguria","293","1793"
"2021","Provincia di Nuoro","9","Alberghiero","Italiani","Liguria","548","3468"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Complementari","Italiani","Emilia Romagna","503","2821"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Emilia Romagna","188","1173"
"2021","Provincia di Nuoro","9","Alberghiero","Italiani","Emilia Romagna","1362","7286"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Toscana","132","687"
"2021","Provincia di Nuoro","9","Alberghiero","Italiani","Toscana","1305","9429"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Complementari","Italiani","Toscana","425","2581"
"2021","Provincia di Nuoro","9","Alberghiero","Italiani","Umbria","221","1164"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Complementari","Italiani","Umbria","40","232"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Umbria","24","80"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Marche","43","163"
"2021","Provincia di Nuoro","9","Alberghiero","Italiani","Marche","379","2578"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Complementari","Italiani","Marche","104","431"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Complementari","Italiani","Lazio","435","3184"
"2021","Provincia di Nuoro","9","Alberghiero","Italiani","Lazio","1563","10610"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Lazio","163","775"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Complementari","Italiani","Abruzzo","47","205"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Abruzzo","23","62"
"2021","Provincia di Nuoro","9","Alberghiero","Italiani","Abruzzo","182","1559"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Molise","6","27"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Complementari","Italiani","Molise","2","19"
"2021","Provincia di Nuoro","9","Alberghiero","Italiani","Molise","51","337"
"2021","Provincia di Nuoro","9","Alberghiero","Italiani","Campania","477","3137"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Campania","46","120"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Complementari","Italiani","Campania","71","348"
"2021","Provincia di Nuoro","9","Alberghiero","Italiani","Puglia","354","2218"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Puglia","30","117"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Complementari","Italiani","Puglia","43","162"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Complementari","Italiani","Basilicata","13","39"
"2021","Provincia di Nuoro","9","Alberghiero","Italiani","Basilicata","101","574"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Basilicata","3","12"
"2021","Provincia di Nuoro","9","Alberghiero","Italiani","Calabria","148","691"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Complementari","Italiani","Calabria","23","91"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Calabria","13","73"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Sicilia","37","84"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Complementari","Italiani","Sicilia","74","289"
"2021","Provincia di Nuoro","9","Alberghiero","Italiani","Sicilia","368","1381"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Complementari","Italiani","Sardegna","4069","17008"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Sardegna","853","2006"
"2021","Provincia di Nuoro","9","Alberghiero","Italiani","Sardegna","13623","38010"
"2021","Provincia di Nuoro","9","Alberghiero","Italiani","Bolzano","403","3008"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Complementari","Italiani","Bolzano","213","963"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Bolzano","32","199"
"2021","Provincia di Nuoro","9","Alberghiero","Italiani","Trento","318","2043"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Trento","30","160"
"2021","Provincia di Nuoro","9","Extra-Alberghiero - Complementari","Italiani","Trento","144","706"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Francia","514","1113"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Francia","1140","3026"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Francia","309","1004"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Paesi Bassi","123","438"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Paesi Bassi","549","1366"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Paesi Bassi","230","810"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Germania","987","6222"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Germania","3998","22064"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Germania","5004","19539"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Regno Unito","106","270"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Regno Unito","32","119"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Regno Unito","31","203"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Irlanda","33","105"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Irlanda","10","75"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Irlanda","8","27"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Danimarca","49","149"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Danimarca","25","112"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Danimarca","13","52"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Grecia","1","2"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Grecia","10","23"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Grecia","3","7"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Portogallo","17","28"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Portogallo","33","95"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Portogallo","67","310"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Spagna","63","116"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Spagna","167","352"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Spagna","106","210"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Belgio","216","627"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Belgio","46","167"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Belgio","61","173"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Lussemburgo","1","3"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Lussemburgo","8","36"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Lussemburgo","5","14"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Islanda","3","3"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Norvegia","25","92"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Norvegia","6","14"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Svezia","8","42"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Svezia","47","119"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Svezia","15","48"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Finlandia","9","31"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Finlandia","35","173"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Finlandia","8","31"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Svizzera (incluso Liechtenstein)","313","1976"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Svizzera (incluso Liechtenstein)","3149","15628"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Svizzera (incluso Liechtenstein)","1926","8245"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Austria","55","233"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Austria","436","1717"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Austria","312","1198"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Malta","1","4"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Malta","2","2"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Malta","4","4"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Turchia","2","6"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Turchia","5","7"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Estonia","28","28"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Estonia","1","1"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Lettonia","2","16"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Lettonia","5","11"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Lituania","12","25"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Lituania","20","51"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Lituania","3","11"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Polonia","177","549"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Polonia","127","364"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Polonia","104","265"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Repubblica Ceca","51","194"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Repubblica Ceca","108","290"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Repubblica Ceca","52","178"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Slovacchia","12","35"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Slovacchia","1","13"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Slovacchia","7","49"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Ungheria","3","17"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Ungheria","18","74"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Ungheria","13","32"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Romania","15","43"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Romania","33","99"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Romania","2","14"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Bulgaria","5","13"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Bulgaria","8","15"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Bulgaria","11","31"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Ucraina","1","3"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Ucraina","21","35"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Ucraina","4","10"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Bielorussia","5","15"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Russia","4","15"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Russia","12","40"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Russia","10","45"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Slovenia","14","24"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Slovenia","54","102"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Slovenia","33","104"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Croazia","7","36"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Croazia","3","11"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Croazia","2","4"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi Europei","5","15"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Altri Paesi Europei","1","1"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Altri Paesi Europei","10","42"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Egitto","6","17"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Altri Paesi Africa Mediterranea","3","8"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Altri Paesi Africa Mediterranea","9","37"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi Africa Mediterranea","1","1"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Altri Paesi dell'Africa","17","77"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Sud Africa","1","7"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Stati Uniti d'America","197","506"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Stati Uniti d'America","37","161"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Stati Uniti d'America","8","15"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Canada","24","45"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Canada","12","68"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Canada","6","14"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Altri Paesi o territori del Nord Americani","7","17"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Messico","2","2"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Venezuela","2","2"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Brasile","2","6"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Brasile","5","20"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Brasile","1","1"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Argentina","3","7"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Argentina","20","54"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Altri Paesi Centro - Sud America","2","2"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Altri Paesi Centro - Sud America","9","47"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi Centro - Sud America","1","5"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Israele","9","11"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Israele","1","4"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Israele",,"6"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","India","1","5"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Cina","1","1"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Cina","11","36"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Cina","7","15"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Corea del Sud","1","5"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Giappone","3","7"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Altri Paesi Asia Occidentale","4","14"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Altri Paesi dell'Asia","13","34"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi dell'Asia","1","1"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Altri Paesi dell'Asia","1","12"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Australia","4","13"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Australia","2","8"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Australia",,"8"
"2021","Provincia di Nuoro","10","Alberghiero","Stranieri","Nuova Zelanda","7","18"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Nuova Zelanda",,"6"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Stranieri","Nuova Zelanda","2","5"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Italiani","Piemonte","54","324"
"2021","Provincia di Nuoro","10","Alberghiero","Italiani","Piemonte","232","550"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Piemonte","27","68"
"2021","Provincia di Nuoro","10","Alberghiero","Italiani","Valle d'Aosta","6","13"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Valle d'Aosta","2","2"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Italiani","Valle d'Aosta","11","54"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Lombardia","108","346"
"2021","Provincia di Nuoro","10","Alberghiero","Italiani","Lombardia","535","1447"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Italiani","Lombardia","104","355"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Veneto","34","92"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Italiani","Veneto","73","176"
"2021","Provincia di Nuoro","10","Alberghiero","Italiani","Veneto","133","320"
"2021","Provincia di Nuoro","10","Alberghiero","Italiani","Friuli-Venezia Giulia","39","65"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Friuli-Venezia Giulia","4","11"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Italiani","Friuli-Venezia Giulia","10","31"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Italiani","Liguria","26","76"
"2021","Provincia di Nuoro","10","Alberghiero","Italiani","Liguria","89","209"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Liguria","19","63"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Emilia Romagna","35","90"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Italiani","Emilia Romagna","69","351"
"2021","Provincia di Nuoro","10","Alberghiero","Italiani","Emilia Romagna","311","687"
"2021","Provincia di Nuoro","10","Alberghiero","Italiani","Toscana","183","452"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Italiani","Toscana","51","143"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Toscana","16","33"
"2021","Provincia di Nuoro","10","Alberghiero","Italiani","Umbria","33","67"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Umbria","2","2"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Italiani","Umbria","5","7"
"2021","Provincia di Nuoro","10","Alberghiero","Italiani","Marche","46","142"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Marche","3","5"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Italiani","Marche","18","36"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Lazio","27","76"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Italiani","Lazio","31","129"
"2021","Provincia di Nuoro","10","Alberghiero","Italiani","Lazio","229","484"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Abruzzo","7","7"
"2021","Provincia di Nuoro","10","Alberghiero","Italiani","Abruzzo","31","59"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Italiani","Abruzzo","5","8"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Molise","1","1"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Italiani","Molise","3","6"
"2021","Provincia di Nuoro","10","Alberghiero","Italiani","Molise","5","7"
"2021","Provincia di Nuoro","10","Alberghiero","Italiani","Campania","89","158"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Italiani","Campania","8","20"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Campania","22","58"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Italiani","Puglia","17","39"
"2021","Provincia di Nuoro","10","Alberghiero","Italiani","Puglia","47","200"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Puglia","18","50"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Italiani","Basilicata","1","2"
"2021","Provincia di Nuoro","10","Alberghiero","Italiani","Basilicata","12","15"
"2021","Provincia di Nuoro","10","Alberghiero","Italiani","Calabria","14","42"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Italiani","Calabria","6","45"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Calabria","6","9"
"2021","Provincia di Nuoro","10","Alberghiero","Italiani","Sicilia","67","233"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Italiani","Sicilia","25","192"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Sicilia","26","37"
"2021","Provincia di Nuoro","10","Alberghiero","Italiani","Sardegna","5297","8569"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Sardegna","677","978"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Italiani","Sardegna","721","1879"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Bolzano","12","52"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Italiani","Bolzano","48","109"
"2021","Provincia di Nuoro","10","Alberghiero","Italiani","Bolzano","73","229"
"2021","Provincia di Nuoro","10","Alberghiero","Italiani","Trento","39","61"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Complementari","Italiani","Trento","44","116"
"2021","Provincia di Nuoro","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Trento","27","60"
"2021","Provincia di Nuoro","11","Alberghiero","Stranieri","Francia","97","208"
"2021","Provincia di Nuoro","11","Extra-Alberghiero - Complementari","Stranieri","Francia","68","143"
"2021","Provincia di Nuoro","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Francia","100","371"
"2021","Provincia di Nuoro","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Paesi Bassi","26","118"
"2021","Provincia di Nuoro","11","Extra-Alberghiero - Complementari","Stranieri","Paesi Bassi","23","39"
