anno,Provincia,comune,mese,Tipologia,Stelle,numero_strutture,letti,camere
2019,ProvinciadiNuoro,FONNI,7,Albergo,3Stelle,1,88,50
2019,ProvinciadiNuoro,GALTELLÌ,7,Albergo,2Stelle,3,31,22
2019,ProvinciadiNuoro,GAVOI,7,Albergo,3Stelle,2,117,58
2019,ProvinciadiNuoro,GAVOI,7,Albergo,4Stelle,1,180,90
2019,ProvinciadiNuoro,GIRASOLE,7,Albergo,3Stelle,1,18,10
2019,ProvinciadiNuoro,ILBONO,7,Albergo,3Stelle,1,20,13
2019,ProvinciadiNuoro,IRGOLI,7,Albergo,3Stelle,1,50,25
2019,ProvinciadiNuoro,JERZU,7,Albergo,1Stella,1,24,12
2019,ProvinciadiNuoro,JERZU,7,Albergo,3Stelle,1,25,11
2019,ProvinciadiNuoro,LANUSEI,7,Albergo,3Stelle,3,56,30
2019,ProvinciadiNuoro,LANUSEI,7,Albergo,4Stelle,1,164,77
2019,ProvinciadiNuoro,LODÈ,7,Albergo,2Stelle,2,41,22
2019,ProvinciadiNuoro,LOTZORAI,7,Albergo,3Stelle,4,193,107
2019,ProvinciadiNuoro,MACOMER,7,Albergo,1Stella,1,18,12
2019,ProvinciadiNuoro,MACOMER,7,Albergo,2Stelle,1,25,15
2019,ProvinciadiNuoro,MACOMER,7,Albergo,3Stelle,1,10,9
2019,ProvinciadiNuoro,NUORO,7,Albergo,2Stelle,1,20,13
2019,ProvinciadiNuoro,NUORO,7,Albergo,3Stelle,3,279,145
2019,ProvinciadiNuoro,OLIENA,7,Albergo,3Stelle,1,32,16
2019,ProvinciadiNuoro,OLIENA,7,Albergo,4Stelle,1,134,67
2019,ProvinciadiNuoro,ORGOSOLO,7,Albergo,2Stelle,2,55,32
2019,ProvinciadiNuoro,OROSEI,7,Albergo,3Stelle,9,346,168
2019,ProvinciadiNuoro,OROSEI,7,Albergo,4Stelle,6,2180,1004
2019,ProvinciadiNuoro,ORTUERI,7,Albergo,1Stella,1,13,8
2019,ProvinciadiNuoro,OSINI,7,Albergo,3Stelle,1,20,11
2019,ProvinciadiNuoro,OTTANA,7,Albergo,2Stelle,2,39,34
2019,ProvinciadiNuoro,POSADA,7,Albergo,2Stelle,1,14,7
2019,ProvinciadiNuoro,POSADA,7,Albergo,3Stelle,2,71,37
2019,ProvinciadiNuoro,POSADA,7,Albergo,4Stelle,2,116,67
2019,ProvinciadiNuoro,SINISCOLA,7,Albergo,3Stelle,5,150,76
2019,ProvinciadiNuoro,SINISCOLA,7,Albergo,4Stelle,1,391,184
2019,ProvinciadiNuoro,SORGONO,7,Albergo,2Stelle,1,24,14
2019,ProvinciadiNuoro,TALANA,7,Albergo,3Stelle,1,20,10
2019,ProvinciadiNuoro,TERTENIA,7,Albergo,3Stelle,2,45,20
2019,ProvinciadiNuoro,TONARA,7,Albergo,1Stella,1,10,7
2019,ProvinciadiNuoro,TONARA,7,Albergo,2Stelle,2,46,25
2019,ProvinciadiNuoro,TONARA,7,Albergo,3Stelle,1,28,14
2019,ProvinciadiNuoro,TORPÈ,7,Albergo,1Stella,1,18,9
2019,ProvinciadiNuoro,TORTOLÌ,7,Albergo,2Stelle,1,28,14
2019,ProvinciadiNuoro,TORTOLÌ,7,Albergo,3Stelle,6,272,118
2019,ProvinciadiNuoro,TORTOLÌ,7,Albergo,4Stelle,6,486,238
2019,ProvinciadiNuoro,ULASSAI,7,Albergo,3Stelle,1,24,13
2019,ProvinciadiNuoro,URZULEI,7,Albergo,3Stelle,1,70,36
2019,ProvinciadiNuoro,VILLAGRANDESTRISAILI,7,Albergo,3Stelle,2,41,19
2019,ProvinciadiNuoro,VILLAGRANDESTRISAILI,7,Albergo,4Stelle,1,72,24
2019,ProvinciadiNuoro,DORGALI,7,Albergodiffuso,2Stelle,1,25,13
2019,ProvinciadiNuoro,LOCERI,7,Albergodiffuso,3Stelle,1,16,8
2019,ProvinciadiNuoro,OROSEI,7,Albergodiffuso,4Stelle,1,44,19
2019,ProvinciadiNuoro,BARISARDO,7,Albergoresidenziale,3Stelle,3,145,62
2019,ProvinciadiNuoro,CARDEDU,7,Albergoresidenziale,4Stelle,1,48,12
2019,ProvinciadiNuoro,LOTZORAI,7,Albergoresidenziale,3Stelle,1,130,47
2019,ProvinciadiNuoro,NUORO,7,Albergoresidenziale,3Stelle,1,24,11
2019,ProvinciadiNuoro,OROSEI,7,Albergoresidenziale,NULL,1,20,10
2019,ProvinciadiNuoro,OROSEI,7,Albergoresidenziale,3Stelle,4,887,239
2019,ProvinciadiNuoro,OROSEI,7,Albergoresidenziale,4Stelle,1,391,176
2019,ProvinciadiNuoro,TERTENIA,7,Albergoresidenziale,3Stelle,1,20,13
2019,ProvinciadiNuoro,TORTOLÌ,7,Albergoresidenziale,3Stelle,2,133,36
2019,ProvinciadiNuoro,ARITZO,7,Alloggiprivati,NULL,5,18,7
2019,ProvinciadiNuoro,ATZARA,7,Alloggiprivati,NULL,2,6,3
2019,ProvinciadiNuoro,BARISARDO,7,Alloggiprivati,NULL,42,250,113
2019,ProvinciadiNuoro,BAUNEI,7,Alloggiprivati,NULL,114,463,220
2019,ProvinciadiNuoro,BELVÌ,7,Alloggiprivati,NULL,3,14,9
2019,ProvinciadiNuoro,CARDEDU,7,Alloggiprivati,NULL,27,127,57
2019,ProvinciadiNuoro,DESULO,7,Alloggiprivati,NULL,1,6,3
2019,ProvinciadiNuoro,DORGALI,7,Alloggiprivati,NULL,186,870,405
2019,ProvinciadiNuoro,GAIRO,7,Alloggiprivati,NULL,1,4,1
2019,ProvinciadiNuoro,GALTELLÌ,7,Alloggiprivati,NULL,16,96,41
2019,ProvinciadiNuoro,GAVOI,7,Alloggiprivati,NULL,3,15,7
2019,ProvinciadiNuoro,GIRASOLE,7,Alloggiprivati,NULL,5,24,10
2019,ProvinciadiNuoro,IRGOLI,7,Alloggiprivati,NULL,10,55,21
2019,ProvinciadiNuoro,JERZU,7,Alloggiprivati,NULL,2,15,5
2019,ProvinciadiNuoro,LANUSEI,7,Alloggiprivati,NULL,1,4,1
2019,ProvinciadiNuoro,LOCERI,7,Alloggiprivati,NULL,3,12,5
2019,ProvinciadiNuoro,LOCULI,7,Alloggiprivati,NULL,3,12,6
2019,ProvinciadiNuoro,LOTZORAI,7,Alloggiprivati,NULL,23,115,52
2019,ProvinciadiNuoro,MAMOIADA,7,Alloggiprivati,NULL,4,38,15
2019,ProvinciadiNuoro,NUORO,7,Alloggiprivati,NULL,14,59,25
2019,ProvinciadiNuoro,OLIENA,7,Alloggiprivati,NULL,22,79,36
2019,ProvinciadiNuoro,ONIFAI,7,Alloggiprivati,NULL,5,31,14
2019,ProvinciadiNuoro,ORGOSOLO,7,Alloggiprivati,NULL,3,17,5
2019,ProvinciadiNuoro,OROSEI,7,Alloggiprivati,NULL,228,1107,496
2019,ProvinciadiNuoro,POSADA,7,Alloggiprivati,NULL,7,31,14
2019,ProvinciadiNuoro,SINISCOLA,7,Alloggiprivati,NULL,55,284,130
2019,ProvinciadiNuoro,TERTENIA,7,Alloggiprivati,NULL,27,123,59
2019,ProvinciadiNuoro,TORPÈ,7,Alloggiprivati,NULL,2,12,6
2019,ProvinciadiNuoro,TORTOLÌ,7,Alloggiprivati,NULL,78,356,165
2019,ProvinciadiNuoro,TRIEI,7,Alloggiprivati,NULL,2,10,5
2019,ProvinciadiNuoro,ULASSAI,7,Alloggiprivati,NULL,2,12,5
2019,ProvinciadiNuoro,ARITZO,7,Bedandbreakfast,NULL,3,16,8
2019,ProvinciadiNuoro,ARITZO,7,Bedandbreakfast,3Stelle,1,4,2
2019,ProvinciadiNuoro,ATZARA,7,Bedandbreakfast,NULL,1,4,2
2019,ProvinciadiNuoro,AUSTIS,7,Bedandbreakfast,2Stelle,2,6,4
2019,ProvinciadiNuoro,BARISARDO,7,Bedandbreakfast,1Stella,1,5,3
2019,ProvinciadiNuoro,BARISARDO,7,Bedandbreakfast,2Stelle,2,11,5
2019,ProvinciadiNuoro,BARISARDO,7,Bedandbreakfast,3Stelle,2,10,6
2019,ProvinciadiNuoro,BAUNEI,7,Bedandbreakfast,NULL,4,17,10
2019,ProvinciadiNuoro,BAUNEI,7,Bedandbreakfast,1Stella,2,3,2
2019,ProvinciadiNuoro,BAUNEI,7,Bedandbreakfast,2Stelle,2,5,4
2019,ProvinciadiNuoro,BAUNEI,7,Bedandbreakfast,3Stelle,6,30,17
2019,ProvinciadiNuoro,BITTI,7,Bedandbreakfast,NULL,2,10,5
2019,ProvinciadiNuoro,BITTI,7,Bedandbreakfast,1Stella,1,2,2
2019,ProvinciadiNuoro,BOLOTANA,7,Bedandbreakfast,NULL,2,8,4
2019,ProvinciadiNuoro,BOLOTANA,7,Bedandbreakfast,2Stelle,1,4,2
2019,ProvinciadiNuoro,BORTIGALI,7,Bedandbreakfast,NULL,2,12,6
2019,ProvinciadiNuoro,BORTIGALI,7,Bedandbreakfast,3Stelle,1,6,3
2019,ProvinciadiNuoro,CARDEDU,7,Bedandbreakfast,NULL,1,6,3
2019,ProvinciadiNuoro,CARDEDU,7,Bedandbreakfast,1Stella,3,11,5
2019,ProvinciadiNuoro,CARDEDU,7,Bedandbreakfast,3Stelle,1,4,2
2019,ProvinciadiNuoro,DESULO,7,Bedandbreakfast,NULL,1,4,3
2019,ProvinciadiNuoro,DESULO,7,Bedandbreakfast,1Stella,1,6,3
2019,ProvinciadiNuoro,DORGALI,7,Bedandbreakfast,NULL,18,77,39
2019,ProvinciadiNuoro,DORGALI,7,Bedandbreakfast,1Stella,12,39,26
2019,ProvinciadiNuoro,DORGALI,7,Bedandbreakfast,2Stelle,7,35,20
2019,ProvinciadiNuoro,DORGALI,7,Bedandbreakfast,3Stelle,6,35,16
2019,ProvinciadiNuoro,FONNI,7,Bedandbreakfast,NULL,2,10,5
2019,ProvinciadiNuoro,FONNI,7,Bedandbreakfast,1Stella,1,5,3
2019,ProvinciadiNuoro,FONNI,7,Bedandbreakfast,2Stelle,4,16,8
2019,ProvinciadiNuoro,GADONI,7,Bedandbreakfast,1Stella,1,6,3
2019,ProvinciadiNuoro,GAIRO,7,Bedandbreakfast,NULL,3,18,8
2019,ProvinciadiNuoro,GALTELLÌ,7,Bedandbreakfast,NULL,7,34,19
2019,ProvinciadiNuoro,GALTELLÌ,7,Bedandbreakfast,2Stelle,2,11,5
2019,ProvinciadiNuoro,GALTELLÌ,7,Bedandbreakfast,3Stelle,1,8,3
2019,ProvinciadiNuoro,GAVOI,7,Bedandbreakfast,1Stella,1,6,3
2019,ProvinciadiNuoro,GAVOI,7,Bedandbreakfast,2Stelle,1,6,3
2019,ProvinciadiNuoro,GAVOI,7,Bedandbreakfast,3Stelle,1,5,3
2019,ProvinciadiNuoro,GIRASOLE,7,Bedandbreakfast,NULL,2,9,4
2019,ProvinciadiNuoro,GIRASOLE,7,Bedandbreakfast,1Stella,1,4,2
2019,ProvinciadiNuoro,ILBONO,7,Bedandbreakfast,1Stella,1,6,3
2019,ProvinciadiNuoro,ILBONO,7,Bedandbreakfast,2Stelle,1,5,3
2019,ProvinciadiNuoro,ILBONO,7,Bedandbreakfast,3Stelle,3,17,9
2019,ProvinciadiNuoro,IRGOLI,7,Bedandbreakfast,NULL,2,12,5
2019,ProvinciadiNuoro,IRGOLI,7,Bedandbreakfast,1Stella,1,5,3
2019,ProvinciadiNuoro,JERZU,7,Bedandbreakfast,NULL,2,8,4
2019,ProvinciadiNuoro,LANUSEI,7,Bedandbreakfast,NULL,2,10,5
2019,ProvinciadiNuoro,LANUSEI,7,Bedandbreakfast,1Stella,3,13,9
2019,ProvinciadiNuoro,LEI,7,Bedandbreakfast,NULL,1,5,3
2019,ProvinciadiNuoro,LOCERI,7,Bedandbreakfast,NULL,4,20,10
2019,ProvinciadiNuoro,LOCERI,7,Bedandbreakfast,1Stella,9,29,14
2019,ProvinciadiNuoro,LOCERI,7,Bedandbreakfast,2Stelle,2,11,4
2019,ProvinciadiNuoro,LOCERI,7,Bedandbreakfast,3Stelle,1,6,3
2019,ProvinciadiNuoro,LOCULI,7,Bedandbreakfast,NULL,1,6,3
2019,ProvinciadiNuoro,LODÈ,7,Bedandbreakfast,3Stelle,1,2,1
2019,ProvinciadiNuoro,LODINE,7,Bedandbreakfast,1Stella,1,6,3
2019,ProvinciadiNuoro,LODINE,7,Bedandbreakfast,3Stelle,1,6,3
2019,ProvinciadiNuoro,LOTZORAI,7,Bedandbreakfast,NULL,11,45,26
2019,ProvinciadiNuoro,LOTZORAI,7,Bedandbreakfast,2Stelle,1,5,3
2019,ProvinciadiNuoro,LOTZORAI,7,Bedandbreakfast,3Stelle,2,8,4
2019,ProvinciadiNuoro,LULA,7,Bedandbreakfast,NULL,1,4,2
2019,ProvinciadiNuoro,LULA,7,Bedandbreakfast,2Stelle,1,5,2
2019,ProvinciadiNuoro,LULA,7,Bedandbreakfast,3Stelle,1,5,2
2019,ProvinciadiNuoro,MACOMER,7,Bedandbreakfast,1Stella,2,9,5
2019,ProvinciadiNuoro,MACOMER,7,Bedandbreakfast,2Stelle,1,8,3
2019,ProvinciadiNuoro,MACOMER,7,Bedandbreakfast,3Stelle,1,4,2
2019,ProvinciadiNuoro,MAMOIADA,7,Bedandbreakfast,NULL,1,10,3
2019,ProvinciadiNuoro,MAMOIADA,7,Bedandbreakfast,1Stella,3,18,9
2019,ProvinciadiNuoro,MAMOIADA,7,Bedandbreakfast,2Stelle,1,6,3
2019,ProvinciadiNuoro,MEANASARDO,7,Bedandbreakfast,NULL,1,6,3
2019,ProvinciadiNuoro,MEANASARDO,7,Bedandbreakfast,1Stella,1,6,3
2019,ProvinciadiNuoro,NUORO,7,Bedandbreakfast,NULL,20,82,42
2019,ProvinciadiNuoro,NUORO,7,Bedandbreakfast,1Stella,4,18,10
2019,ProvinciadiNuoro,NUORO,7,Bedandbreakfast,2Stelle,4,17,9
2019,ProvinciadiNuoro,NUORO,7,Bedandbreakfast,3Stelle,3,10,4
2019,ProvinciadiNuoro,OLIENA,7,Bedandbreakfast,NULL,7,37,18
2019,ProvinciadiNuoro,OLIENA,7,Bedandbreakfast,1Stella,1,3,2
2019,ProvinciadiNuoro,OLIENA,7,Bedandbreakfast,2Stelle,2,13,6
2019,ProvinciadiNuoro,OLIENA,7,Bedandbreakfast,3Stelle,5,34,13
2019,ProvinciadiNuoro,OLLOLAI,7,Bedandbreakfast,NULL,3,16,7
2019,ProvinciadiNuoro,OLLOLAI,7,Bedandbreakfast,1Stella,1,4,1
2019,ProvinciadiNuoro,OLLOLAI,7,Bedandbreakfast,2Stelle,1,3,2
2019,ProvinciadiNuoro,OLLOLAI,7,Bedandbreakfast,3Stelle,4,21,11
2019,ProvinciadiNuoro,ONIFAI,7,Bedandbreakfast,NULL,1,6,2
2019,ProvinciadiNuoro,ORANI,7,Bedandbreakfast,NULL,1,6,3
2019,ProvinciadiNuoro,ORGOSOLO,7,Bedandbreakfast,NULL,6,33,17
2019,ProvinciadiNuoro,ORGOSOLO,7,Bedandbreakfast,1Stella,3,13,7
2019,ProvinciadiNuoro,ORGOSOLO,7,Bedandbreakfast,2Stelle,1,8,3
2019,ProvinciadiNuoro,OROSEI,7,Bedandbreakfast,NULL,17,91,46
2019,ProvinciadiNuoro,OROSEI,7,Bedandbreakfast,1Stella,1,9,3
2019,ProvinciadiNuoro,OROSEI,7,Bedandbreakfast,2Stelle,2,8,4
2019,ProvinciadiNuoro,OROSEI,7,Bedandbreakfast,3Stelle,3,21,9
2019,ProvinciadiNuoro,OROTELLI,7,Bedandbreakfast,NULL,1,4,1
2019,ProvinciadiNuoro,OSIDDA,7,Bedandbreakfast,NULL,1,6,3
2019,ProvinciadiNuoro,OSINI,7,Bedandbreakfast,NULL,3,14,7
2019,ProvinciadiNuoro,OSINI,7,Bedandbreakfast,1Stella,1,6,3
2019,ProvinciadiNuoro,OVODDA,7,Bedandbreakfast,NULL,1,6,3
2019,ProvinciadiNuoro,OVODDA,7,Bedandbreakfast,3Stelle,1,6,3
2019,ProvinciadiNuoro,PERDASDEFOGU,7,Bedandbreakfast,NULL,1,4,2
2019,ProvinciadiNuoro,PERDASDEFOGU,7,Bedandbreakfast,1Stella,2,10,5
2019,ProvinciadiNuoro,POSADA,7,Bedandbreakfast,NULL,11,49,26
2019,ProvinciadiNuoro,POSADA,7,Bedandbreakfast,1Stella,1,5,2
2019,ProvinciadiNuoro,POSADA,7,Bedandbreakfast,2Stelle,6,24,13
2019,ProvinciadiNuoro,POSADA,7,Bedandbreakfast,3Stelle,4,25,12
2019,ProvinciadiNuoro,SARULE,7,Bedandbreakfast,1Stella,1,6,3
2019,ProvinciadiNuoro,SARULE,7,Bedandbreakfast,2Stelle,1,6,3
2019,ProvinciadiNuoro,SILANUS,7,Bedandbreakfast,3Stelle,1,6,3
2019,ProvinciadiNuoro,SINDIA,7,Bedandbreakfast,NULL,1,4,2
2019,ProvinciadiNuoro,SINISCOLA,7,Bedandbreakfast,NULL,22,104,55
2019,ProvinciadiNuoro,SINISCOLA,7,Bedandbreakfast,1Stella,4,19,9
2019,ProvinciadiNuoro,SINISCOLA,7,Bedandbreakfast,2Stelle,4,20,10
2019,ProvinciadiNuoro,SINISCOLA,7,Bedandbreakfast,3Stelle,10,52,24
2019,ProvinciadiNuoro,SORGONO,7,Bedandbreakfast,NULL,5,12,10
2019,ProvinciadiNuoro,SORGONO,7,Bedandbreakfast,3Stelle,2,7,4
2019,ProvinciadiNuoro,TALANA,7,Bedandbreakfast,NULL,1,6,3
2019,ProvinciadiNuoro,TERTENIA,7,Bedandbreakfast,NULL,1,4,2
2019,ProvinciadiNuoro,TETI,7,Bedandbreakfast,NULL,3,13,7
2019,ProvinciadiNuoro,TIANA,7,Bedandbreakfast,NULL,5,17,11
2019,ProvinciadiNuoro,TONARA,7,Bedandbreakfast,NULL,2,9,4
2019,ProvinciadiNuoro,TORPÈ,7,Bedandbreakfast,NULL,3,14,7
2019,ProvinciadiNuoro,TORPÈ,7,Bedandbreakfast,1Stella,1,2,1
2019,ProvinciadiNuoro,TORPÈ,7,Bedandbreakfast,2Stelle,1,4,2
2019,ProvinciadiNuoro,TORPÈ,7,Bedandbreakfast,3Stelle,3,17,9
2019,ProvinciadiNuoro,TORTOLÌ,7,Bedandbreakfast,NULL,14,76,39
2019,ProvinciadiNuoro,TORTOLÌ,7,Bedandbreakfast,1Stella,4,18,8
2019,ProvinciadiNuoro,TORTOLÌ,7,Bedandbreakfast,2Stelle,3,12,7
2019,ProvinciadiNuoro,TORTOLÌ,7,Bedandbreakfast,3Stelle,12,64,31
2019,ProvinciadiNuoro,TRIEI,7,Bedandbreakfast,NULL,2,7,5
2019,ProvinciadiNuoro,TRIEI,7,Bedandbreakfast,2Stelle,1,5,3
2019,ProvinciadiNuoro,TRIEI,7,Bedandbreakfast,3Stelle,1,4,3
2019,ProvinciadiNuoro,ULASSAI,7,Bedandbreakfast,NULL,3,10,6
2019,ProvinciadiNuoro,ULASSAI,7,Bedandbreakfast,1Stella,1,7,3
2019,ProvinciadiNuoro,URZULEI,7,Bedandbreakfast,NULL,3,13,7
2019,ProvinciadiNuoro,URZULEI,7,Bedandbreakfast,1Stella,1,4,2
2019,ProvinciadiNuoro,URZULEI,7,Bedandbreakfast,3Stelle,1,4,2
2019,ProvinciadiNuoro,USSASSAI,7,Bedandbreakfast,NULL,1,6,3
2019,ProvinciadiNuoro,VILLAGRANDESTRISAILI,7,Bedandbreakfast,NULL,3,15,8
2019,ProvinciadiNuoro,BARISARDO,7,Campeggio,3Stelle,1,320,85
2019,ProvinciadiNuoro,BARISARDO,7,Campeggio,4Stelle,2,1070,453
2019,ProvinciadiNuoro,DORGALI,7,Campeggio,4Stelle,1,1200,300
2019,ProvinciadiNuoro,GAIRO,7,Campeggio,3Stelle,1,552,176
2019,ProvinciadiNuoro,LOTZORAI,7,Campeggio,1Stella,1,280,90
2019,ProvinciadiNuoro,LOTZORAI,7,Campeggio,3Stelle,4,1450,612
2019,ProvinciadiNuoro,OROSEI,7,Campeggio,1Stella,1,394,88
2019,ProvinciadiNuoro,OROSEI,7,Campeggio,2Stelle,1,340,82
2019,ProvinciadiNuoro,OROSEI,7,Campeggio,3Stelle,2,1880,570
2019,ProvinciadiNuoro,POSADA,7,Campeggio,2Stelle,1,552,138
2019,ProvinciadiNuoro,SINISCOLA,7,Campeggio,3Stelle,3,2016,630
2019,ProvinciadiNuoro,TERTENIA,7,Campeggio,3Stelle,1,296,105
2019,ProvinciadiNuoro,TONARA,7,Campeggio,1Stella,1,210,55
2019,ProvinciadiNuoro,TORTOLÌ,7,Campeggio,3Stelle,2,1428,416
2019,ProvinciadiNuoro,TORTOLÌ,7,Campeggio,4Stelle,1,656,227
2019,ProvinciadiNuoro,ARITZO,7,Caseeappartamentipervacanze,ICategoria,1,14,10
2019,ProvinciadiNuoro,BARISARDO,7,Caseeappartamentipervacanze,IICategoria,2,63,23
2019,ProvinciadiNuoro,BAUNEI,7,Caseeappartamentipervacanze,IICategoria,2,34,21
2019,ProvinciadiNuoro,CARDEDU,7,Caseeappartamentipervacanze,IIICategoria,1,33,11
2019,ProvinciadiNuoro,DORGALI,7,Caseeappartamentipervacanze,NULL,1,21,16
2019,ProvinciadiNuoro,DORGALI,7,Caseeappartamentipervacanze,IICategoria,6,41,23
2019,ProvinciadiNuoro,GALTELLÌ,7,Caseeappartamentipervacanze,IICategoria,1,12,6
2019,ProvinciadiNuoro,NUORO,7,Caseeappartamentipervacanze,IICategoria,2,39,18
2019,ProvinciadiNuoro,OROSEI,7,Caseeappartamentipervacanze,NULL,1,12,5
2019,ProvinciadiNuoro,OROSEI,7,Caseeappartamentipervacanze,ICategoria,1,15,6
2019,ProvinciadiNuoro,OROSEI,7,Caseeappartamentipervacanze,IICategoria,7,170,73
2019,ProvinciadiNuoro,POSADA,7,Caseeappartamentipervacanze,IICategoria,1,19,12
2019,ProvinciadiNuoro,SINISCOLA,7,Caseeappartamentipervacanze,NULL,1,8,5
2019,ProvinciadiNuoro,SINISCOLA,7,Caseeappartamentipervacanze,IICategoria,2,39,16
2019,ProvinciadiNuoro,TERTENIA,7,Caseeappartamentipervacanze,IICategoria,1,108,54
2019,ProvinciadiNuoro,TORTOLÌ,7,Caseeappartamentipervacanze,ICategoria,3,62,20
2019,ProvinciadiNuoro,TORTOLÌ,7,Caseeappartamentipervacanze,IICategoria,2,37,19
2019,ProvinciadiNuoro,LANUSEI,7,Caseperferie,IIICategoria,1,69,30
2019,ProvinciadiNuoro,TORTOLÌ,7,Caseperferie,NULL,1,48,9
2019,ProvinciadiNuoro,BAUNEI,7,Locanda,IICategoria,1,12,6
2019,ProvinciadiNuoro,DORGALI,7,Locanda,ICategoria,1,8,3
2019,ProvinciadiNuoro,IRGOLI,7,Locanda,IICategoria,1,12,6
2019,ProvinciadiNuoro,OLIENA,7,Locanda,NULL,1,8,4
2019,ProvinciadiNuoro,OLIENA,7,Locanda,IICategoria,1,13,6
2019,ProvinciadiNuoro,ORANI,7,Locanda,NULL,1,10,5
2019,ProvinciadiNuoro,ORGOSOLO,7,Locanda,IICategoria,1,4,2
2019,ProvinciadiNuoro,SINISCOLA,7,Locanda,IICategoria,2,16,8
2019,ProvinciadiNuoro,TORTOLÌ,7,Locanda,IICategoria,2,17,11
2019,ProvinciadiNuoro,BAUNEI,7,Ostelliperlagioventù,NULL,1,29,18
2019,ProvinciadiNuoro,ILBONO,7,Ostelliperlagioventù,IIICategoria,1,48,23
2019,ProvinciadiNuoro,LANUSEI,7,Ostelliperlagioventù,IIICategoria,1,24,6
2019,ProvinciadiNuoro,SINISCOLA,7,Ostelliperlagioventù,IIICategoria,1,29,7
2019,ProvinciadiNuoro,BARISARDO,7,Residence,IICategoria,2,38,16
2019,ProvinciadiNuoro,CARDEDU,7,Residence,ICategoria,1,68,42
2019,ProvinciadiNuoro,NUORO,7,Residence,ICategoria,1,55,15
2019,ProvinciadiNuoro,OROSEI,7,Residence,IICategoria,1,124,38
2019,ProvinciadiNuoro,SINISCOLA,7,Residence,IICategoria,1,16,8
2019,ProvinciadiNuoro,TORTOLÌ,7,Residence,NULL,1,32,11
2019,ProvinciadiNuoro,DORGALI,7,TurismoRurale,NULL,6,93,51
2019,ProvinciadiNuoro,FONNI,7,TurismoRurale,NULL,1,20,20
2019,ProvinciadiNuoro,SINISCOLA,7,TurismoRurale,NULL,2,40,17
2019,ProvinciadiNuoro,MEANASARDO,7,Villaggituristici,2Stelle,1,32,5
2019,ProvinciadiNuoro,SINISCOLA,7,Villaggituristici,2Stelle,1,12,4
2019,ProvinciadiNuoro,TORTOLÌ,7,Villaggituristici,NULL,1,524,118
2019,ProvinciadiNuoro,CARDEDU,7,Villaggioalbergo,4Stelle,1,395,131
2019,ProvinciadiNuoro,DORGALI,7,Villaggioalbergo,4Stelle,1,885,427
2019,ProvinciadiNuoro,OROSEI,7,Villaggioalbergo,4Stelle,2,872,391
2019,ProvinciadiNuoro,TORTOLÌ,7,Villaggioalbergo,4Stelle,3,2301,991
2019,ProvinciadiNuoro,ARITZO,8,Affittacamere,IICategoria,2,10,4
2019,ProvinciadiNuoro,BARISARDO,8,Affittacamere,NULL,1,20,6
2019,ProvinciadiNuoro,BAUNEI,8,Affittacamere,NULL,1,8,4
2019,ProvinciadiNuoro,BAUNEI,8,Affittacamere,ICategoria,2,23,12
2019,ProvinciadiNuoro,BAUNEI,8,Affittacamere,IICategoria,2,18,9
2019,ProvinciadiNuoro,BITTI,8,Affittacamere,IICategoria,1,9,3
2019,ProvinciadiNuoro,DESULO,8,Affittacamere,IICategoria,1,2,1
2019,ProvinciadiNuoro,DORGALI,8,Affittacamere,NULL,1,5,3
2019,ProvinciadiNuoro,DORGALI,8,Affittacamere,ICategoria,2,16,8
2019,ProvinciadiNuoro,DORGALI,8,Affittacamere,IICategoria,9,60,37
2019,ProvinciadiNuoro,DORGALI,8,Affittacamere,IIICategoria,1,6,3
2019,ProvinciadiNuoro,ELINI,8,Affittacamere,NULL,2,8,4
2019,ProvinciadiNuoro,GAVOI,8,Affittacamere,IICategoria,3,34,17
2019,ProvinciadiNuoro,GIRASOLE,8,Affittacamere,IICategoria,1,12,6
2019,ProvinciadiNuoro,LANUSEI,8,Affittacamere,IICategoria,1,12,6
2019,ProvinciadiNuoro,LOTZORAI,8,Affittacamere,IICategoria,2,22,10
2019,ProvinciadiNuoro,LULA,8,Affittacamere,ICategoria,1,4,2
2019,ProvinciadiNuoro,MACOMER,8,Affittacamere,IICategoria,1,11,6
2019,ProvinciadiNuoro,MAMOIADA,8,Affittacamere,ICategoria,2,20,11
2019,ProvinciadiNuoro,NUORO,8,Affittacamere,NULL,4,16,10
2019,ProvinciadiNuoro,NUORO,8,Affittacamere,IICategoria,7,30,15
2019,ProvinciadiNuoro,OLIENA,8,Affittacamere,IICategoria,2,14,6
2019,ProvinciadiNuoro,ONIFAI,8,Affittacamere,IICategoria,1,12,6
2019,ProvinciadiNuoro,ORGOSOLO,8,Affittacamere,IICategoria,3,22,12
2019,ProvinciadiNuoro,OROSEI,8,Affittacamere,NULL,1,14,6
2019,ProvinciadiNuoro,OROSEI,8,Affittacamere,ICategoria,1,9,5
2019,ProvinciadiNuoro,OROSEI,8,Affittacamere,IICategoria,3,35,16
2019,ProvinciadiNuoro,OROTELLI,8,Affittacamere,IICategoria,2,8,4
2019,ProvinciadiNuoro,ORTUERI,8,Affittacamere,IICategoria,1,4,2
2019,ProvinciadiNuoro,POSADA,8,Affittacamere,NULL,2,12,6
2019,ProvinciadiNuoro,POSADA,8,Affittacamere,ICategoria,1,8,5
2019,ProvinciadiNuoro,POSADA,8,Affittacamere,IICategoria,3,14,8
2019,ProvinciadiNuoro,POSADA,8,Affittacamere,IIICategoria,1,10,5
