"anno","provincia","mese","macro_tipologia","macro_provenienza","provenienza","arrivi","presenze"
"2019","Città metropolitana Cagliari","10","Alberghiero","Stranieri","Altri Paesi dell'Africa","42","136"
"2019","Città metropolitana Cagliari","10","Alberghiero","Stranieri","Sud Africa","11","78"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Stranieri","Sud Africa","4","5"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Sud Africa","5","9"
"2019","Città metropolitana Cagliari","10","Alberghiero","Stranieri","Stati Uniti d'America","570","1751"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Stranieri","Stati Uniti d'America","115","281"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Stati Uniti d'America","65","266"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Canada","37","117"
"2019","Città metropolitana Cagliari","10","Alberghiero","Stranieri","Canada","186","576"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Stranieri","Canada","49","83"
"2019","Città metropolitana Cagliari","10","Alberghiero","Stranieri","Altri Paesi o territori del Nord Americani","24","74"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi o territori del Nord Americani","2","2"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Altri Paesi o territori del Nord Americani","8","17"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Stranieri","Messico","1","6"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Messico","2","10"
"2019","Città metropolitana Cagliari","10","Alberghiero","Stranieri","Messico","17","51"
"2019","Città metropolitana Cagliari","10","Alberghiero","Stranieri","Venezuela","3","5"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Stranieri","Venezuela","3","4"
"2019","Città metropolitana Cagliari","10","Alberghiero","Stranieri","Brasile","107","268"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Brasile","6","11"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Stranieri","Brasile","11","38"
"2019","Città metropolitana Cagliari","10","Alberghiero","Stranieri","Argentina","130","308"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Argentina","14","92"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Stranieri","Argentina","40","123"
"2019","Città metropolitana Cagliari","10","Alberghiero","Stranieri","Altri Paesi Centro - Sud America","38","118"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi Centro - Sud America","10","51"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Altri Paesi Centro - Sud America","12","47"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Stranieri","Cipro","6","11"
"2019","Città metropolitana Cagliari","10","Alberghiero","Stranieri","Cipro","11","33"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Stranieri","Israele","16","69"
"2019","Città metropolitana Cagliari","10","Alberghiero","Stranieri","Israele","10712","32745"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Israele","14","40"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","India","1","1"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Stranieri","India",,"6"
"2019","Città metropolitana Cagliari","10","Alberghiero","Stranieri","India","37","114"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Cina","4","10"
"2019","Città metropolitana Cagliari","10","Alberghiero","Stranieri","Cina","75","234"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Stranieri","Cina","12","23"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Stranieri","Corea del Sud","1","1"
"2019","Città metropolitana Cagliari","10","Alberghiero","Stranieri","Corea del Sud","13","84"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Corea del Sud","3","7"
"2019","Città metropolitana Cagliari","10","Alberghiero","Stranieri","Giappone","115","330"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Stranieri","Giappone","15","34"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Giappone","17","40"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi Asia Occidentale","8","16"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Altri Paesi Asia Occidentale","6","21"
"2019","Città metropolitana Cagliari","10","Alberghiero","Stranieri","Altri Paesi Asia Occidentale","48","173"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Altri Paesi dell'Asia","5","22"
"2019","Città metropolitana Cagliari","10","Alberghiero","Stranieri","Altri Paesi dell'Asia","103","368"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi dell'Asia","23","84"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Stranieri","Australia","41","75"
"2019","Città metropolitana Cagliari","10","Alberghiero","Stranieri","Australia","302","497"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Australia","31","83"
"2019","Città metropolitana Cagliari","10","Alberghiero","Stranieri","Nuova Zelanda","12","36"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Stranieri","Nuova Zelanda","8","11"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Nuova Zelanda","6","13"
"2019","Città metropolitana Cagliari","10","Alberghiero","Stranieri","Altri Paesi o territori dell'Oceania","5","9"
"2019","Città metropolitana Cagliari","10","Alberghiero","Italiani","Piemonte","1089","2377"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Piemonte","98","213"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Italiani","Piemonte","126","331"
"2019","Città metropolitana Cagliari","10","Alberghiero","Italiani","Valle d'Aosta","33","83"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Italiani","Valle d'Aosta","11","29"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Lombardia","187","560"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Italiani","Lombardia","274","713"
"2019","Città metropolitana Cagliari","10","Alberghiero","Italiani","Lombardia","2447","4816"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Italiani","Veneto","133","339"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Veneto","83","305"
"2019","Città metropolitana Cagliari","10","Alberghiero","Italiani","Veneto","771","1466"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Friuli-Venezia Giulia","7","24"
"2019","Città metropolitana Cagliari","10","Alberghiero","Italiani","Friuli-Venezia Giulia","207","465"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Italiani","Friuli-Venezia Giulia","23","106"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Italiani","Liguria","56","96"
"2019","Città metropolitana Cagliari","10","Alberghiero","Italiani","Liguria","384","784"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Liguria","32","82"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Italiani","Emilia Romagna","194","365"
"2019","Città metropolitana Cagliari","10","Alberghiero","Italiani","Emilia Romagna","1020","1886"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Emilia Romagna","109","276"
"2019","Città metropolitana Cagliari","10","Alberghiero","Italiani","Toscana","688","1279"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Italiani","Toscana","128","326"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Toscana","73","151"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Umbria","10","29"
"2019","Città metropolitana Cagliari","10","Alberghiero","Italiani","Umbria","171","332"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Italiani","Umbria","19","35"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Marche","8","42"
"2019","Città metropolitana Cagliari","10","Alberghiero","Italiani","Marche","189","335"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Italiani","Marche","17","40"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Lazio","97","259"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Italiani","Lazio","278","524"
"2019","Città metropolitana Cagliari","10","Alberghiero","Italiani","Lazio","2327","3908"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Abruzzo","5","34"
"2019","Città metropolitana Cagliari","10","Alberghiero","Italiani","Abruzzo","174","438"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Italiani","Abruzzo","15","40"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Italiani","Molise","5","13"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Molise","1","6"
"2019","Città metropolitana Cagliari","10","Alberghiero","Italiani","Molise","35","63"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Italiani","Campania","126","252"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Campania","76","256"
"2019","Città metropolitana Cagliari","10","Alberghiero","Italiani","Campania","753","1502"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Italiani","Puglia","73","141"
"2019","Città metropolitana Cagliari","10","Alberghiero","Italiani","Puglia","514","1132"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Puglia","37","107"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Basilicata","5","7"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Italiani","Basilicata","6","13"
"2019","Città metropolitana Cagliari","10","Alberghiero","Italiani","Basilicata","52","136"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Calabria","10","34"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Italiani","Calabria","20","42"
"2019","Città metropolitana Cagliari","10","Alberghiero","Italiani","Calabria","152","317"
"2019","Città metropolitana Cagliari","10","Alberghiero","Italiani","Sicilia","597","1255"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Sicilia","49","123"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Italiani","Sicilia","105","265"
"2019","Città metropolitana Cagliari","10","Alberghiero","Italiani","Sardegna","5125","7688"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Italiani","Sardegna","1176","6493"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Sardegna","576","1129"
"2019","Città metropolitana Cagliari","10","Alberghiero","Italiani","Bolzano","63","152"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Bolzano","15","51"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Italiani","Bolzano","7","7"
"2019","Città metropolitana Cagliari","10","Alberghiero","Italiani","Trento","118","228"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Alloggi privati in affitto","Italiani","Trento","16","23"
"2019","Città metropolitana Cagliari","10","Extra-Alberghiero - Complementari","Italiani","Trento","14","58"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Francia","66","170"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Francia","126","310"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Francia","316","714"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Paesi Bassi","28","69"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Paesi Bassi","77","212"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Paesi Bassi","15","63"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Germania","256","744"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Germania","55","122"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Germania","100","295"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Regno Unito","167","981"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Regno Unito","32","78"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Regno Unito","21","89"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Irlanda","7","16"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Irlanda","12","39"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Irlanda","1","15"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Danimarca","2","2"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Danimarca","1","2"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Danimarca","6","15"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Grecia","8","16"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Grecia","3","11"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Grecia","44","90"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Portogallo","73","168"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Portogallo","23","73"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Portogallo","24","53"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Spagna","204","467"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Spagna","57","150"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Spagna","133","329"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Belgio","32","65"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Belgio","17","50"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Belgio","86","161"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Lussemburgo","8","11"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Islanda","1","8"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Islanda","2","8"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Norvegia","3","6"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Norvegia","12","17"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Svezia","2","5"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Svezia","10","19"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Svezia","6","11"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Finlandia","5","21"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Finlandia","3","14"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Finlandia","2","4"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Svizzera (incluso Liechtenstein)","17","38"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Svizzera (incluso Liechtenstein)","73","167"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Svizzera (incluso Liechtenstein)","12","29"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Austria","8","15"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Austria","28","52"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Austria","6","17"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Malta","5","13"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Malta","7","9"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Turchia","10","18"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Turchia","5","12"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Estonia","3","5"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Estonia","22","43"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Lettonia","8","28"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Lettonia","14","34"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Lituania","2","19"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Lituania","4","5"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Lituania","14","20"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Polonia","92","418"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Polonia","36","146"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Polonia","77","158"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Repubblica Ceca","38","148"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Repubblica Ceca","22","57"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Repubblica Ceca","5","10"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Slovacchia","5","15"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Slovacchia","1","1"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Slovacchia","2","2"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Ungheria","18","64"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Ungheria","18","64"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Ungheria","15","32"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Romania","11","30"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Romania","57","190"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Romania","12","46"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Bulgaria","112","269"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Bulgaria","1","3"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Ucraina","15","36"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Ucraina","4","7"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Ucraina","4","13"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Bielorussia","9","26"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Bielorussia","3","9"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Moldavia",,"1"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Moldavia","3","14"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Russia","43","104"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Russia","12","38"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Russia","10","18"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Slovenia","22","35"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Slovenia","9","18"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Slovenia","17","40"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Croazia","5","67"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Croazia","6","24"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Croazia","10","27"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Altri Paesi Europei","1","4"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi Europei","11","83"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Altri Paesi Europei","20","32"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Egitto","1","2"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Egitto","1","2"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Altri Paesi Africa Mediterranea","12","40"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi Africa Mediterranea","5","26"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Altri Paesi dell'Africa","20","36"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi dell'Africa","5","212"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Sud Africa","4","40"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Sud Africa","1","1"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Stati Uniti d'America","19","63"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Stati Uniti d'America","214","709"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Stati Uniti d'America","36","90"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Canada","32","82"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Canada",,"1"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Canada","21","62"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Altri Paesi o territori del Nord Americani","19","47"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Altri Paesi o territori del Nord Americani",,"9"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Messico","3","6"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Messico","6","17"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Messico","1","2"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Venezuela","1","1"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Venezuela","4","6"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Brasile","16","38"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Brasile","6","18"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Brasile","27","100"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Argentina","11","23"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Argentina","17","28"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Argentina","2","4"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Altri Paesi Centro - Sud America","13","45"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi Centro - Sud America","3","16"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Altri Paesi Centro - Sud America","1","3"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Cipro","3","7"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Cipro","2","11"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Israele","1","1"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Israele","9","41"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Israele","5449","18676"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","India","23","35"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","India","2","2"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Cina","8","23"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Cina","1","6"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Cina","80","135"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Corea del Sud","2","8"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Corea del Sud","19","27"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Giappone","14","42"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Giappone","40","126"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi Asia Occidentale","8","25"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Altri Paesi Asia Occidentale","28","96"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Altri Paesi Asia Occidentale","1","3"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Altri Paesi dell'Asia","5","15"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Altri Paesi dell'Asia","42","100"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Altri Paesi dell'Asia","7","34"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Australia","2","3"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Stranieri","Australia","10","18"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Australia","11","29"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Nuova Zelanda","4","11"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Alloggi privati in affitto","Stranieri","Nuova Zelanda","4","12"
"2019","Città metropolitana Cagliari","11","Alberghiero","Stranieri","Altri Paesi o territori dell'Oceania","5","18"
"2019","Città metropolitana Cagliari","11","Extra-Alberghiero - Complementari","Italiani","Piemonte","134","270"
